SYSTEM,SITE,LAT,LON,CELL_NAME,CID,ENBID,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-3A,13,312651,60,30,33162,39248,392,520,17
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-1A,11,312651,60,30,33162,38852,392,520,17
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-2A,12,312651,60,30,33162,39050,392,520,17
LTE,CBI0367D-L23,13.2701922,100.9248857,L23-CBI0367-2B,22,312650,180,30,33162,39050,391,520,17
LTE,CBI0367D-L23,13.2701922,100.9248857,L23-CBI0367-1B,21,312650,180,30,33162,38852,391,520,17
LTE,CBI0367D-L23,13.2701922,100.9248857,L23-CBI0367-3B,23,312650,180,30,33162,39248,391,520,17
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-3C,33,312651,300,30,33162,39248,390,520,17
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-1C,31,312651,300,30,33162,38852,390,520,17
LTE,CBI0367-L23,13.2701922,100.9248857,L23-CBI0367-2C,32,312651,300,30,33162,39050,390,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-1A,11,312827,0,30,33091,38852,375,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-2A,12,312827,0,30,33091,39050,375,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-3A,13,312827,0,30,33091,39248,375,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-3B,23,312827,120,30,33091,39248,376,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-2B,22,312827,120,30,33091,39050,376,520,17
LTE,CBI0659-L23,13.141056,101.001943,L23-CBI0659-1B,21,312827,120,30,33091,38852,376,520,17
LTE,CBI0659D-L23,13.141056,101.001943,L23-CBI0659-1C,31,312826,240,30,33091,38852,377,520,17
LTE,CBI0659D-L23,13.141056,101.001943,L23-CBI0659-2C,32,312826,240,30,33091,39050,377,520,17
LTE,CBI0659D-L23,13.141056,101.001943,L23-CBI0659-3C,33,312826,240,30,33091,39248,377,520,17
LTE,CBI0761D-L23,12.85899,100.91356,L23-CBI0761-1A,11,313531,350,30,33083,38852,291,520,17
LTE,CBI0761D-L23,12.85899,100.91356,L23-CBI0761-2A,12,313531,350,30,33083,39050,291,520,17
LTE,CBI0761D-L23,12.85899,100.91356,L23-CBI0761-3A,13,313531,350,30,33083,39248,291,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-3B,23,313525,90,30,33083,39248,163,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-2B,22,313525,90,30,33083,39050,163,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-1B,21,313525,90,30,33083,38852,163,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-1C,31,313525,170,30,33083,38852,162,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-2C,32,313525,170,30,33083,39050,162,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-3C,33,313525,170,30,33083,39248,162,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-3D,43,313525,260,30,33083,39248,164,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-2D,42,313525,260,30,33083,39050,164,520,17
LTE,CBI0761-L23,12.85899,100.91356,L23-CBI0761-1D,41,313525,260,30,33083,38852,164,520,17
LTE,CBI0771D-L23,13.11226,100.97856,L23-CBI0771-1A,11,312767,320,30,33091,38852,145,520,17
LTE,CBI0771D-L23,13.11226,100.97856,L23-CBI0771-2A,12,312767,320,30,33091,39050,145,520,17
LTE,CBI0771D-L23,13.11226,100.97856,L23-CBI0771-3A,13,312767,320,30,33091,39248,145,520,17
LTE,CBI0771-L23,13.11226,100.97856,L23-CBI0771-3B,23,312768,50,30,33091,39248,369,520,17
LTE,CBI0771-L23,13.11226,100.97856,L23-CBI0771-2B,22,312768,50,30,33091,39050,369,520,17
LTE,CBI0771-L23,13.11226,100.97856,L23-CBI0771-1B,21,312768,50,30,33091,38852,369,520,17
LTE,CBI0771E-L23,13.11226,100.97856,L23-CBI0771-1C,31,312769,140,30,33091,38852,370,520,17
LTE,CBI0771E-L23,13.11226,100.97856,L23-CBI0771-2C,32,312769,140,30,33091,39050,370,520,17
LTE,CBI0771E-L23,13.11226,100.97856,L23-CBI0771-3C,33,312769,140,30,33091,39248,370,520,17
LTE,CBI0771F-L23,13.11226,100.97856,L23-CBI0771-3D,43,312770,230,30,33091,39248,371,520,17
LTE,CBI0771F-L23,13.11226,100.97856,L23-CBI0771-2D,42,312770,230,30,33091,39050,371,520,17
LTE,CBI0771F-L23,13.11226,100.97856,L23-CBI0771-1D,41,312770,230,30,33091,38852,371,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-1A,11,313794,0,30,33163,38852,167,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-2A,12,313794,0,30,33163,39050,167,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-3A,13,313794,0,30,33163,39248,167,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-3B,23,313794,120,30,33163,39248,166,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-2B,22,313794,120,30,33163,39050,166,520,17
LTE,CBI0863-L23,13.38325,101.15187,L23-CBI0863-1B,21,313794,120,30,33163,38852,166,520,17
LTE,CBI0863D-L23,13.38325,101.15187,L23-CBI0863-1C,31,313797,240,30,33163,38852,165,520,17
LTE,CBI0863D-L23,13.38325,101.15187,L23-CBI0863-2C,32,313797,240,30,33163,39050,165,520,17
LTE,CBI0863D-L23,13.38325,101.15187,L23-CBI0863-3C,33,313797,240,30,33163,39248,165,520,17
LTE,CBI0917-L23,13.37361,100.98243,L23-CBI0917-1A,11,312702,40,30,33161,38852,413,520,17
LTE,CBI0917-L23,13.37361,100.98243,L23-CBI0917-2A,12,312702,40,30,33161,39050,413,520,17
LTE,CBI0917-L23,13.37361,100.98243,L23-CBI0917-3A,13,312702,40,30,33161,39248,413,520,17
LTE,CBI0917D-L23,13.37361,100.98243,L23-CBI0917-3B,23,312715,130,30,33161,39248,411,520,17
LTE,CBI0917D-L23,13.37361,100.98243,L23-CBI0917-2B,22,312715,130,30,33161,39050,411,520,17
LTE,CBI0917D-L23,13.37361,100.98243,L23-CBI0917-1B,21,312715,130,30,33161,38852,411,520,17
LTE,CBI0917E-L23,13.37361,100.98243,L23-CBI0917-1C,31,312716,280,30,33161,38852,412,520,17
LTE,CBI0917E-L23,13.37361,100.98243,L23-CBI0917-2C,32,312716,280,30,33161,39050,412,520,17
LTE,CBI0917E-L23,13.37361,100.98243,L23-CBI0917-3C,33,312716,280,30,33161,39248,412,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-2A,12,313850,40,30,33081,39050,296,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-1A,11,313850,40,30,33081,38852,296,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-3A,13,313850,40,30,33081,39248,296,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-3B,23,313850,130,30,33081,39248,294,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-1B,21,313850,130,30,33081,38852,294,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-2B,22,313850,130,30,33081,39050,294,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-2C,32,313850,220,30,33081,39050,295,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-1C,31,313850,220,30,33081,38852,295,520,17
LTE,CBI0935-L23,12.9425,100.932777,L23-CBI0935-3C,33,313850,220,30,33081,39248,295,520,17
LTE,CBI0935D-L23,12.9425,100.932777,L23-CBI0935-3D,43,313866,310,30,33081,39248,51,520,17
LTE,CBI0935D-L23,12.9425,100.932777,L23-CBI0935-1D,41,313866,310,30,33081,38852,51,520,17
LTE,CBI0935D-L23,12.9425,100.932777,L23-CBI0935-2D,42,313866,310,30,33081,39050,51,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-1A,11,313438,20,30,33091,38852,277,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-3A,13,313438,20,30,33091,39248,277,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-2A,12,313438,20,30,33091,39050,277,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-2B,22,313438,180,30,33091,39050,276,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-3B,23,313438,180,30,33091,39248,276,520,17
LTE,CBI0121-L23,13.11,101.039722,L23-CBI0121-1B,21,313438,180,30,33091,38852,276,520,17
LTE,CBI0121D-L23,13.11,101.039722,L23-CBI0121-1C,31,313446,280,30,33091,38852,278,520,17
LTE,CBI0121D-L23,13.11,101.039722,L23-CBI0121-3C,33,313446,280,30,33091,39248,278,520,17
LTE,CBI0121D-L23,13.11,101.039722,L23-CBI0121-2C,32,313446,280,30,33091,39050,278,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-3A,13,312798,10,30,33033,39248,138,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-2A,12,312798,10,30,33033,39050,138,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-1A,11,312798,10,30,33033,38852,138,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-1B,21,312798,90,30,33033,38852,140,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-2B,22,312798,90,30,33033,39050,140,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-3B,23,312798,90,30,33033,39248,140,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-3C,33,312798,190,30,33033,39248,139,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-2C,32,312798,190,30,33033,39050,139,520,17
LTE,CBI0853-L23,13.55818,101.24606,L23-CBI0853-1C,31,312798,190,30,33033,38852,139,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-1A,11,312774,330,30,33091,38852,147,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-2A,12,312774,330,30,33091,39050,147,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-3A,13,312774,330,30,33091,39248,147,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-3B,23,312774,30,30,33091,39248,149,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-2B,22,312774,30,30,33091,39050,149,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-1B,21,312774,30,30,33091,38852,149,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-1C,31,312774,90,30,33091,38852,148,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-2C,32,312774,90,30,33091,39050,148,520,17
LTE,CBI1125-L23,13.128611,100.916944,L23-CBI1125-3C,33,312774,90,30,33091,39248,148,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-2A,12,313386,0,30,33163,39050,149,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-3A,13,313386,0,30,33163,39248,149,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-1A,11,313386,0,30,33163,38852,149,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-1B,21,313386,120,30,33163,38852,148,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-3B,23,313386,120,30,33163,39248,148,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-2B,22,313386,120,30,33163,39050,148,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-2C,32,313386,230,30,33163,39050,147,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-3C,33,313386,230,30,33163,39248,147,520,17
LTE,CBI0990-L23,13.38,101.036944,L23-CBI0990-1C,31,313386,230,30,33163,38852,147,520,17
LTE,CBI0897D-L23,13.429444,101.166944,L23-CBI0897-1A,11,313896,0,30,33033,38852,152,520,17
LTE,CBI0897D-L23,13.429444,101.166944,L23-CBI0897-3A,13,313896,0,30,33033,39248,152,520,17
LTE,CBI0897D-L23,13.429444,101.166944,L23-CBI0897-2A,12,313896,0,30,33033,39050,152,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-2B,22,313897,120,30,33033,39050,151,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-3B,23,313897,120,30,33033,39248,151,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-1B,21,313897,120,30,33033,38852,151,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-1C,31,313897,240,30,33033,38852,150,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-3C,33,313897,240,30,33033,39248,150,520,17
LTE,CBI0897-L23,13.429444,101.166944,L23-CBI0897-2C,32,313897,240,30,33033,39050,150,520,17
LTE,CBI0457D-L23,13.047777,101.05,L23-CBI0457-3A,13,312714,30,30,33092,39248,85,520,17
LTE,CBI0457D-L23,13.047777,101.05,L23-CBI0457-1A,11,312714,30,30,33092,38852,85,520,17
LTE,CBI0457D-L23,13.047777,101.05,L23-CBI0457-2A,12,312714,30,30,33092,39050,85,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-2B,22,312704,150,30,33092,39050,92,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-1B,21,312704,150,30,33092,38852,92,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-3B,23,312704,150,30,33092,39248,92,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-3C,33,312704,270,30,33092,39248,180,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-1C,31,312704,270,30,33092,38852,180,520,17
LTE,CBI0457-L23,13.047777,101.05,L23-CBI0457-2C,32,312704,270,30,33092,39050,180,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-2A,12,312474,50,30,33081,39050,284,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-3A,13,312474,50,30,33081,39248,284,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-1A,11,312474,50,30,33081,38852,284,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-1B,21,312474,130,30,33081,38852,283,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-3B,23,312474,130,30,33081,39248,283,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-2B,22,312474,130,30,33081,39050,283,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-2C,32,312474,200,30,33081,39050,282,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-3C,33,312474,200,30,33081,39248,282,520,17
LTE,CBI0198-L23,12.968397,100.894379,L23-CBI0198-1C,31,312474,200,30,33081,38852,282,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-1A,11,313392,330,30,33083,38852,95,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-2A,12,313392,330,30,33083,39050,95,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-3A,13,313392,330,30,33083,39248,95,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-3B,23,313392,50,30,33083,39248,94,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-2B,22,313392,50,30,33083,39050,94,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-1B,21,313392,50,30,33083,38852,94,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-1C,31,313392,130,30,33083,38852,93,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-2C,32,313392,130,30,33083,39050,93,520,17
LTE,CBI0181-L23,12.89401959,100.935632,L23-CBI0181-3C,33,313392,130,30,33083,39248,93,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-1A,11,312662,10,30,33163,38852,396,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-2A,12,312662,10,30,33163,39050,396,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-3A,13,312662,10,30,33163,39248,396,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-3B,23,312662,70,30,33163,39248,397,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-2B,22,312662,70,30,33163,39050,397,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-1B,21,312662,70,30,33163,38852,397,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-1C,31,312662,130,30,33163,38852,180,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-2C,32,312662,130,30,33163,39050,180,520,17
LTE,CBI0507-L23,13.465277,101.088333,L23-CBI0507-3C,33,312662,130,30,33163,39248,180,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-3A,13,314257,0,30,33163,39248,29,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-1A,11,314257,0,30,33163,38852,29,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-2A,12,314257,0,30,33163,39050,29,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-2B,22,314257,70,30,33163,39050,27,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-1B,21,314257,70,30,33163,38852,27,520,17
LTE,CBI0191-L23,13.348479,101.120501,L23-CBI0191-3B,23,314257,70,30,33163,39248,27,520,17
LTE,CBI0191D-L23,13.348479,101.120501,L23-CBI0191-3C,33,314253,130,30,33163,39248,28,520,17
LTE,CBI0191D-L23,13.348479,101.120501,L23-CBI0191-1C,31,314253,130,30,33163,38852,28,520,17
LTE,CBI0191D-L23,13.348479,101.120501,L23-CBI0191-2C,32,314253,130,30,33163,39050,28,520,17
LTE,CBI0191E-L23,13.348479,101.120501,L23-CBI0191-2D,42,314254,220,30,33163,39050,339,520,17
LTE,CBI0191E-L23,13.348479,101.120501,L23-CBI0191-1D,41,314254,220,30,33163,38852,339,520,17
LTE,CBI0191E-L23,13.348479,101.120501,L23-CBI0191-3D,43,314254,220,30,33163,39248,339,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-1A,11,313486,30,30,33081,38852,23,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-2A,12,313486,30,30,33081,39050,23,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-3A,13,313486,30,30,33081,39248,23,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-3B,23,313486,170,30,33081,39248,22,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-2B,22,313486,170,30,33081,39050,22,520,17
LTE,CBI0298-L23,12.950277,100.884444,L23-CBI0298-1B,21,313486,170,30,33081,38852,22,520,17
LTE,CBI0298D-L23,12.950277,100.884444,L23-CBI0298-1C,31,313497,240,30,33081,38852,21,520,17
LTE,CBI0298D-L23,12.950277,100.884444,L23-CBI0298-2C,32,313497,240,30,33081,39050,21,520,17
LTE,CBI0298D-L23,12.950277,100.884444,L23-CBI0298-3C,33,313497,240,30,33081,39248,21,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-1A,11,313528,20,30,33091,38852,95,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-2A,12,313528,20,30,33091,39050,95,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-3A,13,313528,20,30,33091,39248,95,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-3B,23,313528,110,30,33091,39248,94,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-2B,22,313528,110,30,33091,39050,94,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-1B,21,313528,110,30,33091,38852,94,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-1C,31,313528,200,30,33091,38852,93,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-2C,32,313528,200,30,33091,39050,93,520,17
LTE,CBI0819-L23,13.046666,100.938611,L23-CBI0819-3C,33,313528,200,30,33091,39248,93,520,17
LTE,CBI0819D-L23,13.046666,100.938611,L23-CBI0819-3D,43,313535,290,30,33091,39248,46,520,17
LTE,CBI0819D-L23,13.046666,100.938611,L23-CBI0819-2D,42,313535,290,30,33091,39050,46,520,17
LTE,CBI0819D-L23,13.046666,100.938611,L23-CBI0819-1D,41,313535,290,30,33091,38852,46,520,17
LTE,CBI0898D-L23,13.014722,100.985277,L23-CBI0898-2A,12,313898,0,30,33083,39050,76,520,17
LTE,CBI0898D-L23,13.014722,100.985277,L23-CBI0898-3A,13,313898,0,30,33083,39248,76,520,17
LTE,CBI0898D-L23,13.014722,100.985277,L23-CBI0898-1A,11,313898,0,30,33083,38852,76,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-1B,21,313899,120,30,33083,38852,75,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-3B,23,313899,120,30,33083,39248,75,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-2B,22,313899,120,30,33083,39050,75,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-2C,32,313899,240,30,33083,39050,77,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-3C,33,313899,240,30,33083,39248,77,520,17
LTE,CBI0898-L23,13.014722,100.985277,L23-CBI0898-1C,31,313899,240,30,33083,38852,77,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-1A,11,313487,0,30,33091,38852,172,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-2A,12,313487,0,30,33091,39050,172,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-3A,13,313487,0,30,33091,39248,172,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-3B,23,313487,0,30,33091,39248,171,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-2B,22,313487,0,30,33091,39050,171,520,17
LTE,CBI0902-L23,13.04918,100.96085,L23-CBI0902-1B,21,313487,0,30,33091,38852,171,520,17
LTE,CBI0902D-L23,13.04918,100.96085,L23-CBI0902-1C,31,313503,280,30,33091,38852,173,520,17
LTE,CBI0902D-L23,13.04918,100.96085,L23-CBI0902-2C,32,313503,280,30,33091,39050,173,520,17
LTE,CBI0902D-L23,13.04918,100.96085,L23-CBI0902-3C,33,313503,280,30,33091,39248,173,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-1A,11,312887,350,30,33091,38852,107,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-2A,12,312887,350,30,33091,39050,107,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-3A,13,312887,350,30,33091,39248,107,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-3B,23,312887,70,30,33091,39248,124,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-2B,22,312887,70,30,33091,39050,124,520,17
LTE,CBI0962-L23,13.063333,100.929722,L23-CBI0962-1B,21,312887,70,30,33091,38852,124,520,17
LTE,CBI0962D-L23,13.063333,100.929722,L23-CBI0962-1C,31,312889,180,30,33091,38852,125,520,17
LTE,CBI0962D-L23,13.063333,100.929722,L23-CBI0962-2C,32,312889,180,30,33091,39050,125,520,17
LTE,CBI0962D-L23,13.063333,100.929722,L23-CBI0962-3C,33,312889,180,30,33091,39248,125,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-2A,12,313824,40,30,33083,39050,178,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-3A,13,313824,40,30,33083,39248,178,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-1A,11,313824,40,30,33083,38852,178,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-1B,21,313824,155,30,33083,38852,179,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-3B,23,313824,155,30,33083,39248,179,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-2B,22,313824,155,30,33083,39050,179,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-2C,32,313824,260,30,33083,39050,177,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-3C,33,313824,260,30,33083,39248,177,520,17
LTE,CBI0604-L23,12.755,100.914166,L23-CBI0604-1C,31,313824,260,30,33083,38852,177,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-1A,11,313529,320,30,33083,38852,146,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-2A,12,313529,320,30,33083,39050,146,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-3A,13,313529,320,30,33083,39248,146,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-3B,23,313529,50,30,33083,39248,87,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-2B,22,313529,50,30,33083,39050,87,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-1B,21,313529,50,30,33083,38852,87,520,17
LTE,CBI0820D-L23,12.954166,100.943333,L23-CBI0820-1C,31,313536,140,30,33083,38852,89,520,17
LTE,CBI0820D-L23,12.954166,100.943333,L23-CBI0820-2C,32,313536,140,30,33083,39050,89,520,17
LTE,CBI0820D-L23,12.954166,100.943333,L23-CBI0820-3C,33,313536,140,30,33083,39248,89,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-3D,43,313529,230,30,33083,39248,88,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-2D,42,313529,230,30,33083,39050,88,520,17
LTE,CBI0820-L23,12.954166,100.943333,L23-CBI0820-1D,41,313529,230,30,33083,38852,88,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-1A,11,313727,60,30,33162,38852,66,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-2A,12,313727,60,30,33162,39050,66,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-3A,13,313727,60,30,33162,39248,66,520,17
LTE,CBI1015D-L23,13.33117,100.92783,L23-CBI1015-3B,23,313728,180,30,33162,39248,67,520,17
LTE,CBI1015D-L23,13.33117,100.92783,L23-CBI1015-2B,22,313728,180,30,33162,39050,67,520,17
LTE,CBI1015D-L23,13.33117,100.92783,L23-CBI1015-1B,21,313728,180,30,33162,38852,67,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-1C,31,313727,310,30,33162,38852,68,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-2C,32,313727,310,30,33162,39050,68,520,17
LTE,CBI1015-L23,13.33117,100.92783,L23-CBI1015-3C,33,313727,310,30,33162,39248,68,520,17
LTE,CBI1019-L23,13.125833,101.021944,L23-CBI1019-1A,11,313683,60,30,33091,38852,72,520,17
LTE,CBI1019-L23,13.125833,101.021944,L23-CBI1019-2A,12,313683,60,30,33091,39050,72,520,17
LTE,CBI1019-L23,13.125833,101.021944,L23-CBI1019-3A,13,313683,60,30,33091,39248,72,520,17
LTE,CBI1019D-L23,13.125833,101.021944,L23-CBI1019-3B,23,313685,180,30,33091,39248,103,520,17
