SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0505-L23	12.860555	100.927222	L23-CBI0505-1A	11	350	30	33083	520	17	38852                                                       	228
LTE	CBI0609-L23	13.40667	101.03999	L23-CBI0609-1D	41	210	30	33163	520	17	38852                                                       	160
LTE	CBI0087-L23	12.655767	100.887786	L23-CBI0087-1A	11	340	30	33082	520	17	38852                                                       	126
LTE	CBI0659-L23	13.140833	101.001666	L23-CBI0659-1A	11	0	30	33091	520	17	38852                                                       	375
LTE	CBI0556-L23	13.446379	101.034087	L23-CBI0556-2F	62	330	30	33161	520	17	39050                                                       	163
LTE	CBI1235-L23	13.422222	101.032222	L23-CBI1235-2D	42	190	30	33161	520	17	39050                                                       	115
LTE	CBI0844-L23	13.320277	101.297777	L23-CBI0844-3C	33	180	30	33092	520	17	39248                                                       	369
LTE	CBI0120-L23	13.142777	101.022777	L23-CBI0120-3D	43	170	30	33091	520	17	39248                                                       	57
LTE	CBI0453-L23	13.1946	101.423002	L23-CBI0453-3C	33	250	30	33121	520	17	39248                                                       	172
LTE	CBI0161-L23	12.8975	100.868611	L23-CBI0161-3C	33	310	30	33081	520	17	39248                                                       	70
LTE	CBI0433-L23	13.4175	101.082222	L23-CBI0433-2F	62	340	30	33163	520	17	39050                                                       	299
LTE	CBI1098-L23	12.958055	100.8925	L23-CBI1098-1O	151	160	30	33081	520	17	38852                                                       	235
LTE	CBI0750-L23	12.976388	100.943888	L23-CBI0750-1B	21	110	30	33083	520	17	38852                                                       	407
LTE	CBI0754-L23	13.390146	101.184473	L23-CBI0754-1A	11	30	30	33033	520	17	38852                                                       	318
LTE	CBI0315-L23	13.384722	101.03	L23-CBI0315-3C	33	120	30	33163	520	17	39248                                                       	90
LTE	CBI1114-L23	13.1101	100.997	L23-CBI1114-1A	11	340	30	33091	520	17	38852                                                       	30
LTE	CBI0749-L23	12.923611	100.909444	L23-CBI0749-3A	13	60	30	33081	520	17	39248                                                       	138
LTE	CBI1362-L23	13.356241	101.081351	L23-CBI1362-2B	22	90	30	33163	520	17	39050                                                       	17
LTE	CBI0341-L23	13.3555	100.9881	L23-CBI0341-2D	42	10	30	33161	520	17	39050                                                       	59
LTE	CBI1301-L23	13.28421	100.93191	L23-CBI1301-2D	42	240	30	33162	520	17	39050                                                       	24
LTE	CBI0078-L23	13.314444	100.9775	L23-CBI0078-1A	11	0	30	33162	520	17	38852                                                       	151
LTE	CBI1228-L23	13.428611	101.0125	L23-CBI1228-2D	42	130	30	33161	520	17	39050                                                       	156
LTE	CBI0787-L23	12.94194	100.92667	L23-CBI0787-3C	33	180	30	33081	520	17	39248                                                       	258
LTE	CBI0451-L23	13.22323	101.4386	L23-CBI0451-2C	32	250	30	33121	520	17	39050                                                       	12
LTE	CBI0928-L23	13.274465	100.928461	L23-CBI0928-2A	12	40	30	33162	520	17	39050                                                       	174
LTE	CBI1124-L23	13.07258	101.125048	L23-CBI1124-2A	12	0	30	33092	520	17	39050                                                       	36
LTE	CBI1283-L23	13.43452	101.17947	L23-CBI1283-1B	21	30	30	33033	520	17	38852                                                       	204
LTE	CBI0250-L23	13.171944	100.933055	L23-CBI0250-1E	51	285	30	33091	520	17	38852                                                       	272
LTE	CBI1129-L23	13.062376	101.073335	L23-CBI1129-2B	22	70	30	33092	520	17	39050                                                       	272
LTE	CBI0308-L23	13.363333	100.995277	L23-CBI0308-2D	42	180	30	33161	520	17	39050                                                       	158
LTE	CBI0869-L23	13.437222	101.022777	L23-CBI0869-1A	11	30	30	33161	520	17	38852                                                       	274
LTE	CBI0570-L23	12.698055	100.897222	L23-CBI0570-3C	33	240	30	33082	520	17	39248                                                       	6
LTE	CBI0654-L23	13.363611	101.060277	L23-CBI0654-3E	53	270	30	33163	520	17	39248                                                       	305
LTE	CBI0879-L23	13.0975	100.9225	L23-CBI0879-2B	22	90	30	33091	520	17	39050                                                       	309
LTE	CBI1331-L23	13.291369	101.164609	L23-CBI1331-2B	22	180	30	33163	520	17	39050                                                       	312
LTE	CBI1124-L23	13.07258	101.125048	L23-CBI1124-1A	11	0	30	33092	520	17	38852                                                       	36
LTE	CBI0238-L23	13.448055	101.046666	L23-CBI0238-2C	32	130	30	33163	520	17	39050                                                       	265
LTE	CBI0002-L23	13.367562	100.990877	L23-CBI0002-1E	51	285	30	33161	520	17	38852                                                       	407
LTE	CBI0318-L23	12.968888	100.910833	L23-CBI0318-2A	12	20	30	33081	520	17	39050                                                       	105
LTE	CBI0130-L23	12.983333	100.950277	L23-CBI0130-1A	11	340	30	33083	520	17	38852                                                       	176
LTE	CBI0681-L23	12.923141	100.878754	L23-CBI0681-3C	33	180	30	33081	520	17	39248                                                       	109
LTE	CBI0254-L23	13.40617999	100.9989047	L23-CBI0254-2C	32	140	30	33161	520	17	39050                                                       	28
LTE	CBI0842-L23	13.551111	101.200833	L23-CBI0842-3C	33	180	30	33033	520	17	39248                                                       	221
LTE	CBI0363-L23	12.95865	100.88713	L23-CBI0363-1B	21	360	30	33081	520	17	38852                                                       	142
LTE	CBI0923-L23	13.283237	100.925397	L23-CBI0923-1D	41	10	30	33162	520	17	38852                                                       	202
LTE	CBI0590-L23	13.338055	100.955	L23-CBI0590-3C	33	240	30	33162	520	17	39248                                                       	118
LTE	CBI0067-L23	13.363888	100.986388	L23-CBI0067-2A	12	20	30	33161	520	17	39050                                                       	175
LTE	CBI0313-L23	13.38861011	101.0172126	L23-CBI0313-2E	52	240	30	33161	520	17	39050                                                       	371
LTE	CBI0523-L23	13.084714	100.934171	L23-CBI0523-1E	51	270	30	33091	520	17	38852                                                       	97
LTE	CBI1389-L23	13.417457	100.998386	L23-CBI1389-2B	22	90	30	33161	520	17	39050                                                       	429
LTE	CBI0881-L23	13.408333	101.0275	L23-CBI0881-3B	23	50	30	33161	520	17	39248                                                       	123
LTE	CBI0640-L23	13.058402	100.889309	L23-CBI0640-2E	52	230	30	33091	520	17	39050                                                       	33
LTE	CBI1194-L23	13.42455	101.15628	L23-CBI1194-3A	13	20	30	33033	520	17	39248                                                       	236
LTE	CBI0741-L23	12.93228	100.90389	L23-CBI0741-3A	13	10	30	33081	520	17	39248                                                       	55
LTE	CBI0557-L23	13.431111	101.093888	L23-CBI0557-2A	12	20	30	33163	520	17	39050                                                       	361
LTE	CBI0761-L23	12.858888	100.913333	L23-CBI0761-2B	22	90	30	33083	520	17	39050                                                       	163
LTE	CBI0860-L23	12.70409	100.93054	L23-CBI0860-1A	11	0	30	33082	520	17	38852                                                       	311
LTE	CBI0926-L23	13.27822	100.92551	L23-CBI0926-1I	91	170	30	33162	520	17	38852                                                       	89
LTE	CBI0600-L23	13.31889	101.10417	L23-CBI0600-2A	12	340	30	33163	520	17	39050                                                       	2
LTE	CBI0214-L23	13.406388	101.246666	L23-CBI0214-2B	22	120	30	33092	520	17	39050                                                       	128
LTE	CBI0873-L23	13.227777	101.231111	L23-CBI0873-3A	13	35	30	33092	520	17	39248                                                       	87
LTE	CBI0496-L23	13.058611	100.982777	L23-CBI0496-1B	21	105	30	33091	520	17	38852                                                       	57
LTE	CBI0900-L23	13.060555	100.966388	L23-CBI0900-1A	11	350	30	33091	520	17	38852                                                       	71
LTE	CBI0713-L23	13.373763	101.340773	L23-CBI0713-2C	32	240	30	33092	520	17	39050                                                       	379
LTE	CBI0361-L23	12.93396225	100.8833429	L23-CBI0361-3A	13	0	30	33081	520	17	39248                                                       	450
LTE	CBI0833-L23	13.040277	100.955	L23-CBI0833-1C	31	240	30	33083	520	17	38852                                                       	98
LTE	CBI0302-L23	13.036944	101.114722	L23-CBI0302-3F	63	235	30	33092	520	17	39248                                                       	151
LTE	CBI1161-L23	13.30953	101.18176	L23-CBI1161-2D	42	220	30	33163	520	17	39050                                                       	179
LTE	CBI1236-L23	13.445	101.018611	L23-CBI1236-1C	31	120	30	33161	520	17	38852                                                       	414
LTE	CBI1311-L23	13.02778	101.08221	L23-CBI1311-1E	51	230	30	33092	520	17	38852                                                       	161
LTE	CBI1216-L23	13.44903	101.11808	L23-CBI1216-2C	32	260	30	33163	520	17	39050                                                       	323
LTE	CBI0783-L23	13.166666	100.9925	L23-CBI0783-3B	23	90	30	33091	520	17	39248                                                       	296
LTE	CBI0909-L23	13.435833	101.192222	L23-CBI0909-2D	42	240	30	33033	520	17	39050                                                       	417
LTE	CBI0073-L23	13.414166	101.330833	L23-CBI0073-2B	22	120	30	33092	520	17	39050                                                       	316
LTE	CBI0932-L23	13.386388	100.988055	L23-CBI0932-2E	52	240	30	33161	520	17	39050                                                       	197
LTE	CBI1275-L23	13.10828	100.92249	L23-CBI1275-1E	51	330	30	33091	520	17	38852                                                       	274
LTE	CBI0599-L23	13.299166	100.906111	L23-CBI0599-2A	12	310	30	33162	520	17	39050                                                       	306
LTE	CBI1079-L23	12.723333	100.981944	L23-CBI1079-1C	31	170	30	33082	520	17	38852                                                       	365
LTE	CBI0502-L23	12.951111	100.935	L23-CBI0502-2C	32	105	30	33083	520	17	39050                                                       	26
LTE	CBI0653-L23	13.05189	101.02194	L23-CBI0653-2C	32	240	30	33091	520	17	39050                                                       	279
LTE	CBI0024-L23	13.159444	100.81	L23-CBI0024-1B	21	80	30	33091	520	17	38852                                                       	47
LTE	CBI0808-L23	12.914722	100.896111	L23-CBI0808-3C	33	120	30	33081	520	17	39248                                                       	136
LTE	CBI0452-L23	13.081111	101.081111	L23-CBI0452-3A	13	330	30	33092	520	17	39248                                                       	253
LTE	CBI0315-L23	13.384722	101.03	L23-CBI0315-1D	41	180	30	33163	520	17	38852                                                       	91
LTE	CBI0415-L23	12.966666	101.080555	L23-CBI0415-2B	22	120	30	33092	520	17	39050                                                       	107
LTE	CBI0412-L23	13.4825	101.322777	L23-CBI0412-3C	33	240	30	33033	520	17	39248                                                       	299
LTE	CBI0342-L23	12.92854202	100.878401	L23-CBI0342-1A	11	0	30	33081	520	17	38852                                                       	440
LTE	RYG0652-L23	12.931259	101.110762	L23-RYG0652-3A	13	10	30	33083	520	17	39248                                                       	194
LTE	CBI0051-L23	13.2975	101.360277	L23-CBI0051-3D	43	310	30	33092	520	17	39248                                                       	97
LTE	CBI0404-L23	12.673055	100.903333	L23-CBI0404-2A	12	10	30	33082	520	17	39050                                                       	295
LTE	CBI1263-L23	13.02994	101.12395	L23-CBI1263-2H	82	290	30	33092	520	17	39050                                                       	31
LTE	CBI0321-L23	13.168183	100.931001	L23-CBI0321-1B	21	360	30	33091	520	17	38852                                                       	475
LTE	CBI0066-L23	13.00029	100.92594	L23-CBI0066-1E	51	290	30	33081	520	17	38852                                                       	103
